employee_id,employee_name,designation,salary,retirement,other_benefits,total_benefits,total_compensation
26314,Brittney Myers,Junior Engineer,47770,9382.02,3830.81,21288.73,69058.73
32543,Frederick Bird,Junior Engineer,79115.61,16276.04,6370.43,35070.94,114186.55
40170,Shelley Taylor,Junior Engineer,11760,2637.76,1016.52,5565.73,18178.33
4516,Joshua Hernandez,Junior Engineer,89028.04,18349.03,7275.46,38048.99,127077.03
46427,Justin Bradford,Junior Engineer,73380.5,15121.47,5905.65,33451.64,106832.14
46521,Cynthia Weiss,Junior Engineer,37695,8155.5,3032.02,17620.78,55315.78
54008,Nicole Lucas,Junior Engineer,25650,4773.47,2043.47,11117.72,36767.72
56282,Ashley Smith,Junior Engineer,11760,2637.76,951.06,5500.29,17260.29
10714,Lauren Robertson,Asst Engr,91695.01,18888.77,7922.69,39235.96,137799.05
12191,Brian Reed,Asst Engr,100554.03,20724.83,7895.95,41045.3,141599.33
22226,Vanessa Luna,Asst Engr,70069,14211.51,6108.97,30833.51,107012.71
23750,Anne Goodman,Asst Engr,100554.02,20724.83,8261.64,41410.98,141965
39953,Kevin Brewer,Asst Engr,14644.01,3284.64,1184.79,6380.89,21024.9
40170,Crystal Avila,Asst Engr,70069,14211.51,6039.22,30763.77,105974.09
40812,Nathan Cardenas,Asst Engr,14644,3284.64,1242.95,6439.06,21925.09
42778,Ryan White,Asst Engr,100554,20724.83,7932.56,41081.88,143195.88
45429,Darryl Sanchez,Asst Engr,91695.02,18888.78,7217.26,38530.56,131785.58
55250,Sarah Cain,Asst Engr,1922,431.1,235.58,905.61,3922.19
56282,Richard Wilson,Asst Engr,70069.02,14211.52,5644.48,30369.03,100438.05
5828,Linda Jones,Asst Engr,14644,3284.64,1184.79,6380.89,21024.89
9057,Jane Watkins MD,Asst Engr,100554.03,20724.83,9732.15,42881.49,163980.14
12097,Allen Evans,Assoc Engineer,116976.01,23541.49,9624.33,45590.31,162566.32
12149,Timothy Wiggins,Assoc Engineer,17884,3923.76,1364.09,7199.3,25083.3
13102,Clayton Roberts,Assoc Engineer,76007,16113.83,6116.96,30354.49,106361.49
13497,Lisa Gomez,Assoc Engineer,11397,0,880.91,2314.51,13711.51
14195,Katherine Patterson,Assoc Engineer,116976,23541.49,9618.36,45584.37,162560.37
15799,Carrie Bailey,Assoc Engineer,116976.02,23544.68,9407.92,45377.13,162353.15
16855,Rebekah Griffin,Assoc Engineer,125476,25258.96,9925.43,47608.86,173084.86
18414,Jacob Luna,Assoc Engineer,106701.2,21979.74,8606.19,43010.43,149711.63
20997,Cameron Brown,Assoc Engineer,116976.03,23541.49,8957.86,44923.86,161899.89
21730,Tina Phillips,Assoc Engineer,104719.2,21557.58,8439.14,42421.23,147140.43
29075,Kayla Hall,Assoc Engineer,89420,18545.6,7380.03,35482.94,124902.94
29491,John Morgan,Assoc Engineer,116976.07,23541.49,9572.59,45538.57,162514.64
38375,Richard Robinson,Assoc Engineer,116976.03,23541.49,9351.14,45317.14,162293.17
39953,William Henderson,Assoc Engineer,87685.45,17821.17,7071.97,35154.4,122839.85
40812,Kimberly Randall,Assoc Engineer,89892,18231.81,7309.86,36054.7,127285.18
42167,Jose Perry,Assoc Engineer,84949.01,17735.01,7344.14,34158.59,125501.13
45526,Stephen Cruz,Assoc Engineer,112822.54,22963.12,9092.23,44479.86,157302.4
46419,Stephanie Mathews,Assoc Engineer,37390.01,6958.26,2881.22,14618.13,52008.14
50210,Nancy Young,Assoc Engineer,145200.01,29221.73,10295.28,51941.5,197141.51
52028,Theresa Fischer DDS,Assoc Engineer,116976.06,23541.49,9545.24,45511.25,162487.31
55986,Brent Walton,Assoc Engineer,125476,25252.11,9852.09,47528.7,173004.7
5828,Jennifer Walker,Assoc Engineer,89892,18231.81,7246.04,35990.87,125882.87
806,Ricardo Allen,Assoc Engineer,111387.27,22323.83,9062.82,43213.84,154601.11
18790,Joseph Bradley,Industrial Engineer,116976.01,23541.49,9539.26,45505.25,162481.26
11795,Devin Simpson,Eng/Arch/Landscape Arch Sr,156746,31545.23,10482.82,54452.53,211198.53
12121,Paul Gonzalez,Eng/Arch/Landscape Arch Sr,176257.05,35471.94,10753.64,58650.11,234907.16
14050,Sophia Carr,Eng/Arch/Landscape Arch Sr,198901.81,39982.99,11159.47,63566.97,262468.78
18579,Joshua Nelson,Eng/Arch/Landscape Arch Sr,152801.73,30830.11,10357.17,53297.16,206098.89
20473,Patricia Ross,Eng/Arch/Landscape Arch Sr,151532.75,30600.06,10401.08,53022.98,204555.73
34394,Robin Hinton,Eng/Arch/Landscape Arch Sr,156746.01,31545.23,10456.3,54426.05,212602.06
38038,Michelle Foster,Eng/Arch/Landscape Arch Sr,156746,31545.23,10384.75,54354.45,211100.45
50139,Yvonne Gray,Eng/Arch/Landscape Arch Sr,156746.01,31545.23,10483.75,54453.48,212759.49
50493,Jeremy Morgan,Eng/Arch/Landscape Arch Sr,156746.01,31545.23,10310.11,54279.84,211025.85
53075,Thomas Haynes,Eng/Arch/Landscape Arch Sr,50547.03,0,3997.73,3997.73,54544.76
56306,Mrs. Julie Bennett,Eng/Arch/Landscape Arch Sr,131147.5,26513.28,9970.32,47952.36,179099.86
9540,Amanda Carey,Eng/Arch/Landscape Arch Sr,176257.01,35471.94,10772,58668.43,234925.44
35991,Elijah Elliott,Chief Surveyor,111355.11,22648.82,8772.8,43846.11,155201.22
12149,Daniel Henry,Engineer,109243.03,21627.38,8377.41,40517.84,151320.87
13102,Douglas Bennett,Engineer,45166.01,8188.62,3637.55,16126.95,61292.96
20008,Jacqueline Harris,Engineer,201450,40542.08,11128.44,64095,265545
23161,Jeremy Charles,Engineer,195250.8,39639.11,11081.76,63145.38,258396.18
27289,Miranda Erickson,Engineer,176257,35471.94,10759.01,58655.46,234912.46
28952,Scott Campbell,Engineer,177239.66,35650.11,10788.9,58863.52,236103.18
29075,Margaret Swanson,Engineer,30379,5507.73,2428.08,10803.01,41182.01
30235,Laura Lang,Engineer,135421,27253.5,10072.48,49750.47,185171.47
34449,Felicia Martinez,Engineer,135421.01,27253.5,9986.98,49664.98,185085.99
42167,Natalie Gonzales,Engineer,35308,6401.36,2590.03,12336.44,50823.04
51459,Ian Reynolds,Engineer,70911.2,15557.86,7572.54,29677.14,125339.33
55209,David Lloyd,Engineer,135421.01,27253.5,10128.14,49806.16,185227.17
8069,Sarah Collins,Engineer,135421.02,27253.5,10081.35,49759.31,185180.33
43259,Erica Middleton,Architectural Assistant 1,72126.81,14865.16,5798.95,33088.6,105215.41
47340,Victor Burnett,Architectural Assistant 1,50940.4,10937.17,4084.51,24674.55,75614.95
6600,Christina Smith,Architectural Assistant 1,60448.01,13354.16,4630.01,29452.93,91460.94
36573,Michael Larson,Architectural Assistant 2,85937.01,17679.8,7011.94,37116.27,123053.28
55522,James Kennedy,Architectural Assistant 2,125476,25861.03,9914.23,48199.74,173675.74
41433,James Hester,Landscape Architect Assoc 1,145200.01,29926.35,10251.17,52602.02,197802.03
27701,Shawn Fox,Architectural Associate 1,100554.07,20724.83,7983.79,41133.12,141687.19
35255,Robin Miller,Architectural Associate 1,166523.63,34144.05,10651,57219.56,223743.19
18328,Amanda Green,Architectural Associate 2,40239.04,8828.46,3412.51,16541.76,57939.35
20864,Jennifer Manning,Architectural Associate 2,116976.01,23541.49,9293.95,45259.93,163795.94
27963,Faith Watson,Architectural Associate 2,116976.05,23541.49,9618.36,45584.35,162560.4
33901,Diana Spencer,Architectural Associate 2,90223.72,18398.32,7248.59,36833.72,127057.44
56729,Kendra Osborne,Architectural Associate 2,116976.01,23541.49,9010.96,44976.94,161952.95
8587,Sara Kirk,Architectural Associate 2,116976,23541.49,9572.57,45538.54,162514.54
9533,Brittany Martin,Architectural Associate 2,119220.8,24458.02,9739.48,46622,165842.8
19109,Emily Miller,Landscape Architect Assoc 2,218518.03,44103.36,11505.51,68033.36,286551.39
39722,Aaron Garcia,Planner 2,41796.1,8057.64,3131.23,18213.49,60009.59
42239,Debra Gay,Planner 2,49391.2,9804.22,3858.45,21977.52,72278.72
41943,Peggy Singleton,Planner 5,149312,30049.2,10311.22,52784.92,202096.92
48169,Amanda Thompson,Transit Planner III,17230,3206.5,1380.69,6976.52,24206.52
10544,Daniel Moore,Transit Planner 4,92292,18364.39,7192.03,35591.6,129053.6
38224,Amy Chavez,Transit Planner 4,125815.02,25320.89,9897.06,47642.45,175017.47
7715,Sean Pham,Transit Planner 4,125815.04,25320.89,9885.56,47630.95,173445.99
9454,Matthew Franklin,Transit Planner 4,112425.31,22595.67,8948.13,43968.3,156393.61
23870,Jordan Fox,Planner 3,7724,1732.5,609.3,3297.53,11021.53
23870,William Doyle,Planner 4,95820.8,19462.71,7460.66,37876.34,133697.14
35333,Mark Love,Planner 3-Environmental Review,96805,19940.76,8447.72,40812.98,137617.98
50200,Julie Cameron,Planner 4-Environmental Review,125815.03,25320.89,9889.33,47634.72,173449.75
38619,Tyler Maldonado,"Sprv, Traffic & Street Signs",93338.06,19313.92,7450.06,38710.62,132187.96
27120,Evan Rhodes,Materials Testing Technician,73757.81,15238.07,5843.77,33410.78,108732.04
53908,Dr. Reginald Collins,Survey Assistant II,84791.01,17562.93,7032.07,37019.51,122654.81
8276,Julie Smith,Survey Assistant II,84791.01,17558.66,7023.36,37006.54,122531.64
19352,Sarah Davis,Survey Associate,97669.01,20130.42,9217.7,41772.62,155121.28
50126,Michelle Sanchez,Survey Associate,4480.8,0,363.06,363.06,4958.68
8741,Anne Taylor,Survey Associate,80290.54,16673.74,5964.34,32883.45,114343.99
55913,Ellen Hoffman,Graphics Supervisor,87307,17994.25,7029.04,37447.79,124754.79
30871,Philip Frye,Engineering Assistant,14535,2704.95,1157.29,6729.42,21264.42
32691,Andrew Miller,Engineering Assistant,16895,3144.15,1277,7766.2,24661.2
40021,Leslie Allen,Engineering Assistant,75028,15463.6,6106.88,33994.99,109022.99
43096,Anna Bryant,Engineering Assistant,37284,8362.77,2934.1,17509.14,54793.14
19527,Michael Smith,Engineering Associate 1,83148.04,17137.11,6789.73,36351.35,119499.39
30782,Jennifer Moore,Engineering Associate 1,83148.01,17137.11,6829.55,36391.16,119539.17
43096,Alicia Pierce,Engineering Associate 1,41834,7870.32,3305.44,17388,59222
49659,Edward Cannon,Engineering Associate 1,83148.1,17137.11,6789.73,36351.33,119499.43
10443,Tamara Calhoun,Engineering Associate 2,83831.4,17274.28,6474.56,34569.5,118400.9
22953,Erin Mccoy,Engineering Associate 2,96254.03,19838.21,7856.03,40118.73,136372.76
24701,Carlos Collins,Engineering Associate 2,96254.06,20102.9,7929.38,40456.8,137890.86
2925,Troy Snyder,Engineering Associate 2,96254.06,19838.22,7872.5,40135.22,136389.28
36096,Michael Nolan,Engineering Associate 2,96254.04,19838.22,7695.92,39958.64,136212.68
41983,Tracy Whitaker,Engineering Associate 2,96254.07,19838.23,7708.61,39971.36,136225.43
48290,Lauren Medina,Engineering Associate 2,95884.44,19755.3,7804.79,39984.62,135869.06
10005,Whitney Smith,"Stdntdsgntrain1, Arch/Eng/Plng",24068.95,0,1868.14,7530.84,31599.79
10382,Leah Payne,"Stdntdsgntrain1, Arch/Eng/Plng",26498.42,0,2055.96,8295.1,34793.52
12623,Cynthia Gonzalez,"Stdntdsgntrain1, Arch/Eng/Plng",16225.52,0,1258.68,5099.53,21325.05
16165,Mark Mckinney,"Stdntdsgntrain1, Arch/Eng/Plng",8755.54,0,679.18,2763.87,11519.41
16507,Kimberly Marshall,"Stdntdsgntrain1, Arch/Eng/Plng",13075.15,0,1004.01,4086.25,17551.4
1859,Katherine Mejia,"Stdntdsgntrain1, Arch/Eng/Plng",18602.4,0,1440.2,5869.42,24471.82
21703,Christine Thompson,"Stdntdsgntrain1, Arch/Eng/Plng",401.4,0,31.07,126.65,528.05
2284,Andrea Long,"Stdntdsgntrain1, Arch/Eng/Plng",11811.54,0,916.37,3717.88,15529.42
23644,John Cantu,"Stdntdsgntrain1, Arch/Eng/Plng",12059.78,0,936.03,3785.31,15845.09
27227,Thomas Ellison,"Stdntdsgntrain1, Arch/Eng/Plng",21424.72,5527.61,1726.99,12355.82,33780.54
27272,Hannah Mcknight,"Stdntdsgntrain1, Arch/Eng/Plng",13423.64,0,1041.5,4225.27,17648.91
27521,Barbara Brown,"Stdntdsgntrain1, Arch/Eng/Plng",16760.03,0,1300.18,5269.45,22029.48
28472,Lisa Wade,"Stdntdsgntrain1, Arch/Eng/Plng",1404.9,0,3.44,337.95,1742.85
29145,Don Cordova,"Stdntdsgntrain1, Arch/Eng/Plng",11038.5,0,877.75,3506,14819.96
29301,Emily Holmes,"Stdntdsgntrain1, Arch/Eng/Plng",8830.8,0,685.02,2787.64,11618.44
30601,Caitlin Golden,"Stdntdsgntrain1, Arch/Eng/Plng",1806.3,0,139.85,569.94,2376.24
30742,Jorge Clarke,"Stdntdsgntrain1, Arch/Eng/Plng",1605.6,0,124.63,506.93,2112.53
33346,Michael Lang,"Stdntdsgntrain1, Arch/Eng/Plng",11138.85,0,863.81,3515.96,14654.81
34276,Frank Gonzalez,"Stdntdsgntrain1, Arch/Eng/Plng",18873.81,0,49.94,4500.06,23373.87
36625,Brett Roy,"Stdntdsgntrain1, Arch/Eng/Plng",7476.08,0,579.68,2359.73,9835.81
3682,Lori Ruiz,"Stdntdsgntrain1, Arch/Eng/Plng",14500.61,1527.52,1122.64,6102.74,20603.35
36914,Thomas Fleming,"Stdntdsgntrain1, Arch/Eng/Plng",11553.25,0,896.72,3644.45,15197.7
36959,Brooke Townsend,"Stdntdsgntrain1, Arch/Eng/Plng",10637.1,0,824.86,3357.55,13994.65
37248,Kristin Walker,"Stdntdsgntrain1, Arch/Eng/Plng",25480.45,0,1977.69,7968.92,33449.37
39395,Erin Norton,"Stdntdsgntrain1, Arch/Eng/Plng",4415.4,0,341.84,1393.14,5808.54
39859,Krista Phillips,"Stdntdsgntrain1, Arch/Eng/Plng",19317.38,0,1495.55,6095.01,25412.39
44852,Michael Campbell,"Stdntdsgntrain1, Arch/Eng/Plng",15381.58,0,1193.83,4825.61,20207.19
46235,David Dalton,"Stdntdsgntrain1, Arch/Eng/Plng",12225.13,0,948.87,3845.93,16071.06
46821,Anna Smith,"Stdntdsgntrain1, Arch/Eng/Plng",3010.5,0,233.08,949.89,3960.39
47340,Chad Brown,"Stdntdsgntrain1, Arch/Eng/Plng",6184.07,508.1,494.17,2474.69,8658.76
49886,Chad Lopez,"Stdntdsgntrain1, Arch/Eng/Plng",14081.5,0,1092.95,4438.01,18519.51
49967,Jasmine Gonzalez,"Stdntdsgntrain1, Arch/Eng/Plng",9432.93,0,730.29,2976.26,12409.19
54317,Lisa Kelley,"Stdntdsgntrain1, Arch/Eng/Plng",13476.15,0,1045.97,4247.67,17723.82
5491,Jeremy Anderson,"Stdntdsgntrain1, Arch/Eng/Plng",17408.08,0,1351.14,5460.78,22868.86
55135,Donald Roberts,"Stdntdsgntrain1, Arch/Eng/Plng",20200,0,1567.45,6346.11,26546.11
55440,Marc Bolton,"Stdntdsgntrain1, Arch/Eng/Plng",26490.35,0,2055.8,8291.96,34782.31
5591,Kelly Henry,"Stdntdsgntrain1, Arch/Eng/Plng",20521.56,0,1616.34,6502.51,27024.07
9413,Shannon Walsh,"Stdntdsgntrain1, Arch/Eng/Plng",1404.9,0,108.76,443.27,1848.17
10991,Shelby Weiss,Stdntdsgn Train2/Arch/Eng/Plng,23408.72,6039.44,1887.08,13117.33,36526.05
12228,Jennifer Jones,Stdntdsgn Train2/Arch/Eng/Plng,16839.94,0,1374.87,5036.52,22669.12
14239,Kim Brown,Stdntdsgn Train2/Arch/Eng/Plng,4310,1111.98,332.58,2400.28,6710.28
1859,Jeffrey Williams,Stdntdsgn Train2/Arch/Eng/Plng,32190.12,4476.65,2594.87,14131.98,46322.1
1963,Tiffany Reyes MD,Stdntdsgn Train2/Arch/Eng/Plng,13745.63,0,1142.92,4117.64,18405.61
23786,Nicole Berry,Stdntdsgn Train2/Arch/Eng/Plng,1481.57,0,114.7,443.23,1924.8
24123,Michael Johnson,Stdntdsgn Train2/Arch/Eng/Plng,12923.19,0,1003.04,3864.27,16787.46
27227,Bryan Arnold,Stdntdsgn Train2/Arch/Eng/Plng,4296.53,1108.5,329.45,2390.7,6687.23
29170,Angela Harrell,Stdntdsgn Train2/Arch/Eng/Plng,12162.28,0,941.61,3638.57,15800.85
30601,Jeffrey Alvarez,Stdntdsgn Train2/Arch/Eng/Plng,12089,0,938.29,3614.35,15703.35
35298,Christopher Welch,Stdntdsgn Train2/Arch/Eng/Plng,4202.25,0,325.34,1257.18,5459.43
3682,Christopher Morgan,Stdntdsgn Train2/Arch/Eng/Plng,4310,1111.98,333.68,2401.38,6711.38
39859,Stephen Bates,Stdntdsgn Train2/Arch/Eng/Plng,29380.44,4491.01,2350.62,13265.94,43426.38
43920,Kristina Daniel,Stdntdsgn Train2/Arch/Eng/Plng,25942.7,0,2013.16,7705.73,33648.43
46821,John Collier,Stdntdsgn Train2/Arch/Eng/Plng,9697.5,0,752.25,2902.66,12600.16
49967,Jennifer Mcintyre,Stdntdsgn Train2/Arch/Eng/Plng,30369.2,5395.64,2453.49,14521.33,44890.53
5591,Jessica Mendez MD,Stdntdsgn Train2/Arch/Eng/Plng,31637.37,5631.65,2584.29,15156.94,47211.5
6091,Connie Gonzales,Stdntdsgn Train2/Arch/Eng/Plng,24382.47,0,1974.47,7308.64,31691.11
6600,Karen Moore,Stdntdsgn Train2/Arch/Eng/Plng,4148.39,1070.28,326.32,2316.49,6464.88
8751,Kevin Mcdaniel Jr.,Stdntdsgn Train2/Arch/Eng/Plng,19664.11,4410.69,1567.81,10338.97,30003.08
9413,Todd Mason II,Stdntdsgn Train2/Arch/Eng/Plng,17166.43,0,1348.41,5132.5,22298.93
10991,Dave Jones,"Stdntdsgntrain3, Arch/Eng/Plng",4516.01,1165.13,346.43,2467.29,6983.3
29170,Travis Freeman,"Stdntdsgntrain3, Arch/Eng/Plng",27404.56,3828.84,2146.77,11698.04,39452.25
38464,Nathan Mcdaniel,"Stdntdsgntrain3, Arch/Eng/Plng",7959.46,0,617.6,2302.07,10261.53
39379,Cassandra Garrett,"Stdntdsgntrain3, Arch/Eng/Plng",6519.98,253.23,520.27,2153.34,8673.32
46521,Ashlee Moreno,"Stdntdsgntrain3, Arch/Eng/Plng",4247.86,0,328.87,1227.85,5475.71
46816,Jared Martin,"Stdntdsgntrain3, Arch/Eng/Plng",24005.73,0,1860.72,6908.17,30913.9
8751,Dr. Kathy Hogan DDS,"Stdntdsgntrain3, Arch/Eng/Plng",4516,1012.94,340.71,2309.38,6825.38
21839,Janice Parker,Project Manager 1,125476,25252.11,9835.71,47512.34,172988.34
31920,Jeffery Robertson,Project Manager 2,78645,14417.71,6098.05,26728.01,105373.01
4129,Rebecca Lewis,Project Manager 2,156320.03,31459.67,10486.72,54370.89,210690.92
671,Jamie Obrien,Project Manager 2,95600.03,20451.12,7402.68,35499.66,131099.69
18626,Michelle Brown,Project Manager 3,74107.01,16259.1,6810.14,28325.78,113590.1
1950,Luis Boyd,Project Manager 3,176257,35471.94,10773.06,58669.49,234926.49
671,Todd Evans,Project Manager 3,68465,12412.7,3059,20250.36,88715.36
31008,Lynn Henry,Environmental Spec,88144.05,18320.69,7160.34,37905.53,126791.9
36390,Charles Brown,Wastewater Control Inspector,87232.12,17912.92,7076.83,37414.25,125361.43
5492,Gina Brown,Sprv Wastewater Cont Inspector,91385.27,19064.72,7465.39,36746.16,129924.63
17265,Nicole Blair,Safety Analyst,47667,8870.85,3812.75,18417.99,66084.99
21982,Sarah Robinson,Industrial Hygienist,118724.03,23893.94,9511.35,45829.79,164553.82
12996,Mr. Ryan Schneider PhD,Assistant Const Inspector,46886,10168.85,4480.45,22773.01,81569.45
12996,Alexander Jones,Construction Inspector,29251,5443.6,2972.37,12716.76,51497.87
16874,Jessica Ball,Construction Inspector,21685,4040.49,1911.14,8818.82,32846.28
24163,Jennifer Baird,Construction Inspector,101531.01,20926.02,8331.52,41682.04,143504.13
24214,Matthew Butler,Construction Inspector,3697,829.24,522.6,1829.7,8619.24
36510,Cole Kemp,Construction Inspector,101531,22372.16,9685.52,44482.18,163414.45
36918,Edward Vasquez,Construction Inspector,101531,20926.02,8090.87,41441.38,142972.38
38262,Danielle Hodges,Construction Inspector,101531,21497.16,9816.37,43738.07,170451.13
41863,Christina Long,Construction Inspector,101531.02,21037.45,8598.01,42059.98,150000.96
44772,Anthony Simmons,Construction Inspector,67481.07,13867.52,5603.42,27726.07,95207.14
51552,Daniel Allen,Senior Const Inspector,111918,22523.67,9978.24,44926.4,179574.3
9972,Elizabeth Adams,Senior Const Inspector,96163.3,19809.84,8096.77,40331.11,141012.93
18817,Maria Murphy,Sign Worker,57344.01,11793.3,4533.25,28751.05,86426.49
42050,Jason Moreno,Sign Worker,67729.07,13973.41,5600.92,31998.83,101010.36
51244,Monica Watson,Sign Worker,80018.55,15458.92,6428.19,29437.38,109601.56
52318,Kristen Wagner,Sign Worker,67729.02,13959.24,5571.5,31955.24,100388.14
8543,Lori Snyder,Sign Worker,67729.04,14116.75,5993.3,32534.55,102602.55
10570,Kevin Burke,Airport Property Specialist 1,102908.13,21259.21,8213.05,41610.04,144518.17
11111,Tiffany Cox,Airport Property Specialist 1,0,0,6.74,6.74,94.85
11937,Melissa Phillips,Airport Property Specialist 1,97546.23,20022.39,7943.11,39462.64,137008.87
25785,Anne Guzman,Airport Property Specialist 1,105363.05,21710.31,8448.49,42583.3,147946.35
30179,John Harmon,Airport Property Specialist 1,105363.06,21727.62,8448.49,42600.61,147963.67
33474,Mindy Carson,Airport Property Specialist 1,105363.11,21727.62,8625.07,42777.19,148140.3
35818,Julie Vaughn,Airport Property Specialist 1,43262.7,7681.26,3466.63,17312.35,60575.05
36991,Laura Franco,Airport Property Specialist 1,105363.09,21727.62,8270.37,42422.49,148565.58
39829,Scott Jackson,Airport Property Specialist 1,105363.01,21727.62,8441.9,42594.02,147957.03
49457,Sarah Glover,Airport Property Specialist 1,105363.05,21710.31,8658.92,42793.73,148156.78
53958,Steven Edwards,Airport Property Specialist 1,105363.06,21712.23,8446.46,42583.19,147946.25
6348,Haley Murphy,Airport Property Specialist 1,20140.01,4517.4,1644.65,8551.38,28691.39
